time,o,h,l,c,vol
1557630000000.0,6341.5,7471.5,6341.5,7218.0,7857790177.0
1557716400000.0,7218.0,7585.0,6771.0,6975.5,8298233952.0
1557802800000.0,6975.5,8190.0,6863.5,7827.0,7322163617.0
1557889200000.0,7827.0,8339.0,7627.0,7997.5,6768836755.0
1557975600000.0,7997.5,8325.0,7855.5,8203.5,4860301877.0
1558062000000.0,8203.5,8400.0,7650.0,7884.5,4690708835.0
1558148400000.0,7884.5,7940.0,6380.0,7352.0,5797282171.0
1558234800000.0,7352.0,7490.0,7202.0,7258.5,2603107435.0
1558321200000.0,7258.5,8340.0,7245.5,8206.5,5010585251.0
1558407600000.0,8206.5,8206.5,7578.5,8009.5,5221582421.0
1558494000000.0,8009.5,8126.5,7800.0,7959.0,3285592576.0
1558580400000.0,7959.0,8057.0,7497.5,7624.0,3386129163.0
1558666800000.0,7624.0,7984.5,7460.0,7875.5,3402334516.0
1558753200000.0,7875.5,8194.0,7801.5,7997.5,2932142554.0
1558839600000.0,7997.5,8173.0,7938.5,8067.0,1826767751.0
1558926000000.0,8067.0,8889.0,7883.0,8750.0,3550946328.0
1559012400000.0,8750.0,8964.0,8659.0,8779.5,3896581382.0
1559098800000.0,8779.5,8823.5,8561.0,8721.0,2621698602.0
1559185200000.0,8721.0,8777.0,8442.0,8665.5,2868619212.0
1559271600000.0,8665.5,9111.0,7944.0,8274.5,4862775976.0
1559358000000.0,8274.5,8579.0,8115.0,8546.0,3025912090.0
1559444400000.0,8546.0,8637.0,8456.0,8555.5,1642093097.0
1559530800000.0,8555.5,8860.5,8549.0,8738.0,2134326062.0
1559617200000.0,8738.0,8744.5,8025.5,8100.5,3905139797.0
1559703600000.0,8100.5,8100.5,7435.0,7663.0,5013529082.0
1559790000000.0,7663.0,7931.0,7583.5,7783.0,3279925703.0
1559876400000.0,7783.0,7880.0,7448.0,7805.0,2969028952.0
1559962800000.0,7805.0,8130.0,7764.5,7996.5,2725467874.0
1560049200000.0,7996.5,8055.5,7786.0,7926.0,1855869071.0
1560135600000.0,7926.0,7958.0,7500.0,7629.0,2490212260.0
1560222000000.0,7629.0,8108.0,7515.0,8016.0,2840864492.0
1560308400000.0,8016.0,8059.0,7704.5,7917.5,2259291147.0
1560394800000.0,7917.5,8273.0,7816.0,8176.5,2810073967.0
1560481200000.0,8176.5,8336.5,8047.5,8234.0,2218764077.0
1560567600000.0,8234.0,8743.0,8178.5,8695.0,3216324015.0
1560654000000.0,8695.0,8929.0,8633.5,8859.5,2663636197.0
1560740400000.0,8859.5,9442.0,8794.0,8974.5,5909192014.0
1560826800000.0,8974.5,9496.0,8974.5,9347.5,4612766979.0
1560913200000.0,9347.5,9364.5,8931.0,9085.5,3970490506.0
1560999600000.0,9085.5,9329.5,9045.0,9287.5,2369675840.0
1561086000000.0,9287.5,9617.5,9220.5,9532.0,3404805996.0
1561172400000.0,9532.0,10287.5,9532.0,10279.5,4982086264.0
1561258800000.0,10279.5,11231.5,10111.5,10692.0,8690081969.0
1561345200000.0,10692.0,11286.5,10481.0,10841.5,4821767323.0
1561431600000.0,10841.5,11110.0,10540.0,11045.0,4046754884.0
1561518000000.0,11045.0,11797.5,10996.0,11760.5,6030877932.0
1561604400000.0,11760.5,13920.0,11633.0,12930.0,13622106362.0
1561690800000.0,12930.0,13333.0,10300.0,11156.5,11918759557.0
1561777200000.0,11156.5,12465.0,10741.0,12374.5,7632010874.0
1561863600000.0,12374.5,12393.5,11350.0,11870.0,6183781738.0
1561950000000.0,11870.0,12227.5,10659.0,10761.0,5853037670.0
1562036400000.0,10761.0,11220.0,9950.0,10570.5,6402816721.0
1562122800000.0,10570.5,10924.0,9650.0,10840.0,6728492232.0
1562209200000.0,10840.0,12028.5,10840.0,11983.5,7359228593.0
1562295600000.0,11983.5,12070.0,11042.5,11143.0,5113462968.0
1562382000000.0,11143.0,11439.0,10755.0,10991.0,4884327016.0
1562468400000.0,10991.0,11747.0,10952.0,11234.0,4233836613.0
1562554800000.0,11234.0,11650.0,11070.0,11475.5,3337511399.0
1562641200000.0,11475.5,12387.0,11321.5,12290.0,4103506231.0
1562727600000.0,12290.0,12840.0,12105.0,12563.5,5990811853.0
1562814000000.0,12563.5,13272.0,11530.0,12090.0,8520368140.0
1562900400000.0,12090.0,12094.5,10927.5,11336.5,7239763340.0
1562986800000.0,11336.5,11943.5,11085.0,11804.0,4443917659.0
1563073200000.0,11804.0,11842.5,10800.0,11370.5,4678483104.0
1563159600000.0,11370.5,11468.5,10071.0,10185.5,5522316256.0
1563246000000.0,10185.5,11069.0,9850.0,10857.0,5652905693.0
1563332400000.0,10857.0,11036.0,9351.5,9417.0,6461953944.0
1563418800000.0,9417.0,9980.0,9080.0,9695.5,5431626185.0
1563505200000.0,9695.5,10802.5,9268.0,10646.5,5561915298.0
1563591600000.0,10646.5,10776.0,10101.0,10523.0,4171814081.0
1563678000000.0,10523.0,11132.0,10352.5,10760.0,3317358948.0
1563764400000.0,10760.0,10827.5,10324.5,10591.5,2703833896.0
1563850800000.0,10591.5,10685.0,10057.0,10320.5,3129671215.0
1563937200000.0,10320.5,10320.5,9803.0,9844.0,3483479222.0
1564023600000.0,9844.0,9920.0,9489.5,9773.0,3473045950.0
1564110000000.0,9773.0,10185.0,9740.0,9871.5,2410973560.0
1564196400000.0,9871.5,9900.0,9606.5,9845.5,2018508690.0
1564282800000.0,9845.5,10300.0,9258.0,9463.5,2938517010.0
1564369200000.0,9463.5,9748.0,9100.0,9530.5,2109224537.0
1564455600000.0,9530.5,9734.0,9339.5,9502.5,2207241220.0
1564542000000.0,9502.5,9885.0,9375.5,9592.5,2294653128.0
1564628400000.0,9592.5,10146.0,9575.0,10088.5,2646525279.0
1564714800000.0,10088.5,10499.0,9885.0,10415.5,2728317073.0
1564801200000.0,10415.5,10664.0,10325.0,10528.0,2769210533.0
1564887600000.0,10528.0,10926.0,10514.0,10819.5,2571478309.0
1564974000000.0,10819.5,11095.0,10570.0,10982.0,3154544816.0
1565060400000.0,10982.0,11971.0,10982.0,11814.5,5082486227.0
1565146800000.0,11814.5,12340.0,11220.5,11467.0,5716377385.0
1565233200000.0,11467.0,12170.0,11386.0,11987.5,5276244947.0
1565319600000.0,11987.5,12147.0,11438.5,12020.0,4296333405.0
1565406000000.0,12020.0,12080.5,11651.0,11874.0,3230126803.0
1565492400000.0,11874.0,12000.0,11122.0,11280.0,3027196264.0
1565578800000.0,11280.0,11596.5,11072.5,11531.5,2097017864.0
1565665200000.0,11531.5,11555.0,11222.5,11395.5,1710409465.0
1565751600000.0,11395.5,11458.0,10758.5,10858.5,3094724371.0
1565838000000.0,10858.5,10862.0,9913.0,10025.0,4998265897.0
1565924400000.0,10025.0,10438.0,9475.5,10290.5,6162430723.0
1566010800000.0,10290.5,10530.0,9725.0,10350.5,5322247302.0
1566097200000.0,10350.5,10475.5,9964.5,10204.0,2469271372.0
1566183600000.0,10204.0,10520.0,10061.0,10318.0,2132196783.0
1566270000000.0,10318.0,10942.0,10268.0,10925.0,2816151521.0
1566356400000.0,10925.0,10959.5,10554.5,10773.5,2741966202.0
1566442800000.0,10773.5,10807.0,9855.0,10129.0,4151993497.0
1566529200000.0,10129.0,10230.0,9744.0,10104.5,3203858195.0
1566615600000.0,10104.5,10463.0,10042.0,10401.5,2333731786.0
1566702000000.0,10401.5,10423.5,9850.0,10136.0,2605988158.0
1566788400000.0,10136.0,10369.0,9875.0,10135.5,2557057170.0
1566874800000.0,10135.5,10805.0,10137.0,10369.0,3095112179.0
1566961200000.0,10369.0,10384.0,10025.0,10176.0,2440006950.0
1567047600000.0,10176.0,10315.0,9497.5,9701.5,3514832496.0
1567134000000.0,9701.5,9702.0,9321.0,9491.5,2455401317.0
1567220400000.0,9491.5,9690.0,9341.5,9574.0,1921000276.0
1567306800000.0,9574.0,9703.5,9434.5,9602.5,1385068208.0
1567393200000.0,9602.5,9844.0,9531.0,9771.5,1378560767.0
1567479600000.0,9771.5,10500.0,9745.5,10391.0,3287239990.0
1567566000000.0,10391.0,10783.0,10300.0,10630.0,3730362374.0
1567652400000.0,10630.0,10879.0,10380.5,10580.5,3667564531.0
1567738800000.0,10580.5,10683.0,10454.0,10586.0,2406367926.0
1567825200000.0,10586.0,10968.0,10205.0,10310.5,4202998455.0
1567911600000.0,10310.5,10576.0,10308.0,10492.5,1719270081.0
1567998000000.0,10492.5,10599.0,10252.5,10402.0,1834957860.0
1568084400000.0,10402.0,10571.0,10090.0,10318.0,3563034952.0
1568170800000.0,10318.0,10394.0,9892.0,10102.5,2461539814.0
1568257200000.0,10102.5,10280.0,9850.0,10166.0,2768292719.0
1568343600000.0,10166.0,10469.5,10032.0,10433.5,2461241420.0
1568430000000.0,10433.5,10458.5,10161.5,10370.0,1974996040.0
1568516400000.0,10370.0,10447.5,10221.0,10364.0,1692697317.0
1568602800000.0,10364.0,10387.0,10260.0,10314.0,1114698246.0
1568689200000.0,10314.0,10391.5,10066.0,10268.0,2217227507.0
1568775600000.0,10268.0,10284.0,10137.5,10184.5,1862503320.0
1568862000000.0,10184.5,10262.5,10075.0,10163.0,1517895773.0
1568948400000.0,10163.0,10442.0,9567.0,10282.5,3368765552.0
1569034800000.0,10282.5,10319.5,10061.0,10175.5,1608962567.0
1569121200000.0,10175.5,10176.0,9902.5,9975.5,1585453842.0
1569207600000.0,9975.5,10100.0,9840.5,10026.0,1698994877.0
1569294000000.0,10026.0,10049.5,9603.5,9686.0,2783512865.0
1569380400000.0,9686.0,9779.5,8012.0,8533.5,6725380596.0
1569466800000.0,8533.5,8748.0,8215.0,8430.0,4045724084.0
1569553200000.0,8430.0,8466.0,7736.0,8054.0,4010130760.0
1569639600000.0,8054.0,8265.0,7860.0,8189.0,2456542220.0
1569726000000.0,8189.0,8400.0,8015.0,8207.0,1727544035.0
1569812400000.0,8207.0,8238.5,7900.0,8054.0,1822807833.0
1569898800000.0,8054.0,8344.5,7688.0,8299.5,3373793628.0
1569985200000.0,8299.5,8532.0,8200.0,8314.0,2754664272.0
1570071600000.0,8314.0,8386.0,8173.0,8377.5,1537659900.0
1570158000000.0,8377.5,8420.5,8070.0,8240.5,1946444699.0
1570244400000.0,8240.5,8243.0,8020.0,8154.5,1680861122.0
1570330800000.0,8154.5,8200.0,8022.0,8146.5,1247070981.0
1570417200000.0,8146.5,8172.0,7770.0,7861.0,2177529708.0
1570503600000.0,7861.0,8307.5,7765.0,8208.0,2790485285.0
1570590000000.0,8208.0,8332.5,8095.5,8180.0,1775864658.0
1570676400000.0,8180.0,8692.0,8111.5,8587.5,2918198967.0
1570762800000.0,8587.5,8662.5,8466.0,8586.5,1820350604.0
1570849200000.0,8586.5,8821.5,8222.0,8266.0,2840802059.0
1570935600000.0,8266.0,8399.5,8252.0,8305.0,914764702.0
1571022000000.0,8305.0,8466.0,8150.0,8278.0,1600848345.0
1571108400000.0,8278.0,8406.0,8221.0,8358.0,1383917320.0
1571194800000.0,8358.0,8420.0,8076.0,8156.0,1833941267.0
1571281200000.0,8156.0,8175.0,7912.5,7995.5,1714484458.0
1571367600000.0,7995.5,8123.0,7937.5,8070.5,1379848088.0
1571454000000.0,8070.5,8112.0,7799.5,7951.0,2025413894.0
1571540400000.0,7951.0,8110.0,7868.0,7960.0,1515391394.0
1571626800000.0,7960.0,8318.0,7866.0,8233.0,2151767217.0
1571713200000.0,8233.0,8357.0,8155.5,8204.5,1615409161.0
1571799600000.0,8204.5,8313.0,7981.5,8019.0,1943310865.0
1571886000000.0,8019.0,8044.5,7298.0,7468.0,3184348868.0
1571972400000.0,7468.0,7504.5,7355.0,7424.0,1438106601.0
1572058800000.0,7424.0,8790.0,7380.5,8668.0,5046279493.0
1572145200000.0,8668.0,10584.5,8645.0,9264.5,8255466579.0
1572231600000.0,9264.5,9832.5,9105.0,9556.0,4626756280.0
1572318000000.0,9556.0,9944.0,9167.0,9226.0,3712381533.0
1572404400000.0,9226.0,9565.5,9058.0,9438.0,3366567658.0
1572490800000.0,9438.0,9438.5,8990.0,9165.0,2909978028.0
1572577200000.0,9165.0,9440.0,8947.0,9153.5,3047547927.0
1572663600000.0,9153.5,9316.0,9055.0,9255.5,2196031702.0
1572750000000.0,9255.5,9412.0,9212.5,9313.5,1233087720.0
1572836400000.0,9313.5,9389.5,9065.0,9205.5,1507073624.0
1572922800000.0,9205.5,9617.0,9135.0,9426.5,2071601009.0
1573009200000.0,9426.5,9485.0,9180.0,9317.0,2138589698.0
1573095600000.0,9317.0,9462.0,9250.0,9347.0,1578464842.0
1573182000000.0,9347.0,9377.5,9073.5,9213.0,1704656593.0
1573268400000.0,9213.0,9254.0,8670.0,8765.0,3279777209.0
1573354800000.0,8765.0,8880.0,8726.0,8806.0,1143494672.0
1573441200000.0,8806.0,9200.0,8757.0,9038.5,1750868912.0
1573527600000.0,9038.5,9075.0,8571.5,8717.5,2222292847.0
1573614000000.0,8717.5,8872.5,8550.0,8818.0,2167911140.0
1573700400000.0,8818.0,8847.5,8709.5,8764.0,1080815478.0
1573786800000.0,8764.0,8794.0,8550.5,8630.5,1697709913.0
1573873200000.0,8630.5,8795.0,8350.0,8456.0,2682084979.0
1573959600000.0,8456.0,8532.5,8420.0,8484.5,786045873.0
1574046000000.0,8484.5,8640.0,8380.0,8506.0,1303273609.0
1574132400000.0,8506.0,8506.5,8006.0,8173.5,2474151019.0
1574218800000.0,8173.5,8198.5,7983.5,8123.0,2020621821.0
1574305200000.0,8123.0,8239.0,8026.0,8080.0,1520604781.0
1574391600000.0,8080.0,8117.5,7350.0,7614.0,3216585080.0
1574478000000.0,7614.0,7721.0,6736.0,7275.5,5640533528.0
1574564400000.0,7275.5,7350.0,7101.0,7322.5,1904791671.0
1574650800000.0,7322.5,7346.0,6858.0,6902.5,2723772449.0
1574737200000.0,6902.5,7389.0,6516.0,7124.0,4690779276.0
1574823600000.0,7124.0,7357.0,7012.5,7160.5,2548690727.0
1574910000000.0,7160.5,7667.0,6831.0,7525.0,3562514343.0
1574996400000.0,7525.0,7662.5,7365.0,7424.5,2007567886.0
1575082800000.0,7424.5,7870.0,7412.0,7749.0,2298676734.0
1575169200000.0,7749.0,7821.0,7450.0,7549.5,1580574227.0
1575255600000.0,7549.5,7550.0,7225.0,7399.0,2330800876.0
1575342000000.0,7399.0,7421.0,7160.0,7300.5,1849164060.0
1575428400000.0,7300.5,7422.0,7237.5,7294.5,1231391989.0
1575514800000.0,7294.5,7800.0,7080.5,7192.5,3113468342.0
1575601200000.0,7192.5,7480.0,7140.0,7391.5,2243820337.0
1575687600000.0,7391.5,7645.0,7289.5,7538.5,1979172181.0
1575774000000.0,7538.5,7640.0,7479.0,7501.5,1010214682.0
1575860400000.0,7501.5,7579.0,7387.5,7512.5,1093316907.0
1575946800000.0,7512.5,7689.0,7276.5,7332.5,2231926258.0
1576033200000.0,7332.5,7395.0,7155.0,7218.0,1665738486.0
1576119600000.0,7218.0,7266.5,7122.0,7196.5,1154448620.0
1576206000000.0,7196.5,7445.0,7050.0,7187.0,1750691296.0
1576292400000.0,7187.0,7300.0,7182.0,7242.0,946762102.0
1576378800000.0,7242.0,7263.5,6994.0,7060.5,1255852592.0
1576465200000.0,7060.5,7202.0,7011.5,7107.5,1291636709.0
1576551600000.0,7107.5,7172.0,6822.0,6873.0,1889957764.0
1576638000000.0,6873.0,6933.0,6534.0,6611.5,2313870075.0
1576724400000.0,6611.5,7489.5,6410.0,7288.0,4074723768.0
1576810800000.0,7288.0,7371.5,7034.0,7148.5,2234109575.0
1576897200000.0,7148.5,7222.5,7075.0,7186.5,1276768414.0
1576983600000.0,7186.5,7188.0,7101.5,7140.0,605463755.0
1577070000000.0,7140.0,7534.0,7122.0,7509.5,1784583659.0
1577156400000.0,7509.5,7697.0,7264.0,7312.0,2770807470.0
1577242800000.0,7312.0,7416.5,7155.5,7249.0,1774793321.0
1577329200000.0,7249.0,7260.5,7111.5,7194.5,1158502649.0
1577415600000.0,7194.5,7445.0,7142.0,7190.0,1533968997.0
1577502000000.0,7190.0,7268.0,7060.0,7242.0,1462208740.0
1577588400000.0,7242.0,7347.0,7231.0,7298.0,1191155941.0
1577674800000.0,7298.0,7524.5,7272.0,7381.5,1545732585.0
1577761200000.0,7381.5,7382.0,7201.0,7218.5,1263814042.0
1577847600000.0,7218.5,7298.5,7115.0,7163.0,1097785557.0
1577934000000.0,7163.0,7234.5,7153.0,7179.0,762775093.0
1578020400000.0,7179.0,7183.0,6905.5,6942.0,1471023953.0
1578106800000.0,6942.0,7412.0,6855.0,7335.0,3050176897.0
1578193200000.0,7335.0,7399.0,7258.5,7345.0,1183967641.0
1578279600000.0,7345.0,7494.0,7310.0,7350.5,1533245110.0
1578366000000.0,7350.5,7799.0,7341.5,7756.5,2344491871.0
1578452400000.0,7756.5,8214.5,7740.5,8155.5,3903802488.0
1578538800000.0,8155.5,8462.5,7880.0,8046.0,4906482344.0
1578625200000.0,8046.0,8046.0,7740.5,7810.5,2634163776.0
1578711600000.0,7810.5,8204.0,7682.0,8204.0,3782453314.0
1578798000000.0,8204.0,8295.0,8006.5,8023.5,2342781516.0
1578884400000.0,8023.5,8196.0,7955.0,8187.0,1576712742.0
1578970800000.0,8187.0,8200.0,8033.5,8104.5,1313199511.0
1579057200000.0,8104.5,8900.0,8104.0,8835.5,5589882784.0
1579143600000.0,8835.5,8916.5,8578.0,8816.5,3523353461.0
1579230000000.0,8816.5,8854.0,8585.5,8719.0,2445274789.0
1579316400000.0,8719.0,9021.0,8670.5,8901.0,3728596348.0
1579402800000.0,8901.0,8984.0,8810.0,8916.5,1836510291.0
1579489200000.0,8916.5,9190.0,8430.0,8700.5,3742743016.0
1579575600000.0,8700.5,8739.0,8516.0,8632.5,2016471911.0
1579662000000.0,8632.5,8772.5,8455.0,8727.5,1797763495.0
1579748400000.0,8727.5,8796.5,8552.0,8664.5,1313340524.0
1579834800000.0,8664.5,8669.5,8283.5,8392.0,2892720411.0
1579921200000.0,8392.0,8515.0,8223.5,8425.5,2520283967.0
1580007600000.0,8425.5,8427.5,8251.0,8326.0,1484100809.0
1580094000000.0,8326.0,8599.5,8286.0,8597.5,1814758342.0
1580180400000.0,8597.5,8994.5,8566.0,8900.0,3131528831.0
1580266800000.0,8900.0,9434.0,8886.0,9400.0,4571974682.0
1580353200000.0,9400.0,9440.0,9235.0,9294.5,3016724002.0
1580439600000.0,9294.5,9579.0,9052.0,9510.0,3871834826.0
1580526000000.0,9510.0,9528.0,9205.0,9339.5,2429182170.0
1580612400000.0,9339.5,9464.0,9287.5,9382.0,1606928169.0
1580698800000.0,9382.0,9483.5,9113.0,9325.0,2558075884.0
1580785200000.0,9325.0,9619.0,9220.0,9282.0,2901398321.0
1580871600000.0,9282.0,9348.0,9080.0,9166.0,2851149240.0
1580958000000.0,9166.0,9779.0,9157.0,9630.0,3835754054.0
1581044400000.0,9630.0,9869.0,9530.0,9763.0,3831983024.0
1581130800000.0,9763.0,9890.0,9713.0,9815.0,2479752042.0
1581217200000.0,9815.0,9957.5,9665.5,9908.0,2628334844.0
1581303600000.0,9908.0,10185.5,9899.0,10172.5,2935217599.0
1581390000000.0,10172.5,10199.0,9715.5,9862.5,3654168022.0
1581476400000.0,9862.5,10400.0,9725.0,10286.0,3819505406.0
1581562800000.0,10286.0,10500.0,10257.0,10363.0,3195518429.0
1581649200000.0,10363.0,10550.0,10075.0,10241.0,4590116972.0
1581735600000.0,10241.0,10393.0,10119.0,10369.5,2321594602.0
1581822000000.0,10369.5,10402.5,9731.0,9907.0,2793702129.0
1581908400000.0,9907.0,10049.0,9642.0,9934.0,2631092637.0
1581994800000.0,9934.0,9970.0,9485.0,9715.0,3536302919.0
1582081200000.0,9715.0,10300.0,9621.0,10195.5,3722933606.0
1582167600000.0,10195.5,10331.0,9260.5,9596.5,4113270117.0
1582254000000.0,9596.5,9688.0,9354.0,9607.5,2896538588.0
1582340400000.0,9607.5,9788.0,9506.0,9694.0,1943485619.0
1582426800000.0,9694.0,9718.5,9560.5,9675.5,1047504190.0
1582513200000.0,9675.5,10045.0,9674.5,9966.0,2129179142.0
1582599600000.0,9966.0,10036.0,9480.0,9660.5,3127248830.0
1582686000000.0,9660.5,9697.5,9233.5,9317.0,2825728347.0
1582772400000.0,9317.0,9368.0,8580.0,8780.0,4672566740.0
1582858800000.0,8780.0,8969.0,8523.0,8820.0,3233578879.0
1582945200000.0,8820.0,8902.5,8438.0,8717.5,3535037527.0
1583031600000.0,8717.5,8806.5,8525.5,8531.5,1624579497.0
1583118000000.0,8531.5,8769.0,8400.0,8532.5,2865341712.0
1583204400000.0,8532.5,8967.0,8490.0,8918.5,2260357992.0
1583290800000.0,8918.5,8930.0,8660.0,8757.0,2506496796.0
1583377200000.0,8757.0,8849.0,8665.0,8756.5,1706557363.0
1583463600000.0,8756.5,9171.0,8756.0,9070.5,2680324726.0
1583550000000.0,9070.5,9180.0,9001.0,9158.5,1771717908.0
1583636400000.0,9158.5,9224.5,8851.0,8900.0,2109118200.0
1583722800000.0,8900.0,8900.0,8001.0,8038.5,3565316312.0
1583809200000.0,8038.5,8184.5,7630.5,7928.0,4800156501.0
1583895600000.0,7928.0,8150.0,7723.0,7889.5,3415078897.0
1583982000000.0,7889.5,7985.0,7593.0,7939.0,2616658378.0
1584068400000.0,7939.0,7967.0,4266.0,4346.0,9879605680.0
1584154800000.0,4346.0,5873.5,3596.0,5571.5,8470456293.0
1584241200000.0,5571.5,5651.0,5046.0,5160.5,2284697834.0
1584327600000.0,5160.5,5974.0,5087.0,5338.5,2416784951.0
1584414000000.0,5338.5,5347.5,4394.0,5036.5,3767784970.0
1584500400000.0,5036.5,5566.0,4930.0,5327.0,2483878294.0
1584586800000.0,5327.0,5455.0,5003.5,5409.5,2329210649.0
1584673200000.0,5409.5,6464.0,5260.0,6185.0,2961750416.0
1584759600000.0,6185.0,6946.0,5653.0,6204.0,3783695861.0
1584846000000.0,6204.0,6448.0,5860.0,6192.0,2179889762.0
1584932400000.0,6192.0,6422.5,5737.5,5820.5,2206628792.0
1585018800000.0,5820.5,6640.5,5683.0,6486.0,2720999038.0
1585105200000.0,6486.0,6876.5,6400.0,6765.0,2242836537.0
1585191600000.0,6765.0,6984.0,6454.0,6685.5,2234063864.0
1585278000000.0,6685.5,6793.5,6490.0,6760.5,1532859653.0
1585364400000.0,6760.5,6875.0,6250.5,6363.5,1641982373.0
1585450800000.0,6363.5,6364.0,6031.5,6250.0,1883833066.0
1585537200000.0,6250.0,6277.0,5860.5,5869.0,1502675683.0
1585623600000.0,5869.0,6647.0,5846.0,6408.0,2146883987.0
1585710000000.0,6408.0,6524.5,6325.0,6425.0,1367303451.0
1585796400000.0,6425.0,6723.5,6141.5,6671.5,2207635222.0
1585882800000.0,6671.5,7299.0,6571.0,6795.5,2972605816.0
1585969200000.0,6795.5,7049.5,6600.0,6738.0,2140975954.0
1586055600000.0,6738.0,7097.0,6600.0,6875.0,1619522774.0
1586142000000.0,6875.0,6920.0,6660.5,6775.5,1148471580.0
1586228400000.0,6775.5,7391.5,6766.0,7338.0,2341814274.0
1586314800000.0,7338.0,7475.5,7076.0,7193.0,2098135699.0
1586401200000.0,7193.0,7430.0,7152.0,7362.5,1776328298.0
1586487600000.0,7362.5,7373.0,7080.0,7289.5,1676985467.0
1586574000000.0,7289.5,7299.0,6754.0,6868.5,2206832440.0
1586660400000.0,6868.5,6950.0,6766.0,6885.0,1054582288.0
1586746800000.0,6885.0,7197.0,6780.5,6905.5,1720103437.0
1586833200000.0,6905.5,6930.5,6540.0,6853.0,2252284386.0
1586919600000.0,6853.0,6985.5,6765.0,6868.0,1400091537.0
1587006000000.0,6868.0,6940.0,6601.5,6615.5,1489184700.0
1587092400000.0,6615.5,7245.0,6463.0,7106.5,3006153467.0
1587178800000.0,7106.5,7156.5,6991.0,7025.0,1225409067.0
1587265200000.0,7025.0,7305.0,7005.5,7256.5,1302161155.0
1587351600000.0,7256.5,7274.0,7053.0,7125.5,1139540564.0
1587438000000.0,7125.5,7237.5,6751.5,6833.0,2362464868.0
1587524400000.0,6833.0,6959.0,6762.5,6848.5,1528684889.0
1587610800000.0,6848.5,7189.0,6822.0,7133.5,1450803027.0
1587697200000.0,7133.5,7802.0,7023.5,7492.0,2488032747.0
1587783600000.0,7492.0,7610.0,7380.0,7503.5,1473830307.0
1587870000000.0,7503.5,7745.0,7431.0,7542.0,1362595381.0
1587956400000.0,7542.0,7720.0,7450.0,7702.5,1432590477.0
1588042800000.0,7702.5,7836.5,7625.0,7788.0,1663495897.0
1588129200000.0,7788.0,7795.5,7651.0,7752.0,1154456663.0
1588215600000.0,7752.0,8978.0,7706.0,8794.0,5110631297.0
1588302000000.0,8794.0,9481.0,8407.0,8627.5,5794365072.0
1588388400000.0,8627.5,9065.0,8622.5,8832.0,2573647732.0
1588474800000.0,8832.0,9020.0,8755.0,8980.5,1560102376.0
1588561200000.0,8980.5,9200.0,8724.5,8907.5,2666607086.0
1588647600000.0,8907.5,8970.0,8527.0,8885.0,2424132603.0
1588734000000.0,8885.0,9122.0,8760.0,9025.5,2291572960.0
1588820400000.0,9025.5,9424.5,8920.0,9153.5,2902813165.0
1588906800000.0,9153.5,10085.5,9009.0,10010.0,4370697867.0
1588993200000.0,10010.0,10050.0,9728.5,9806.5,3138865117.0
1589079600000.0,9806.5,9914.5,9511.0,9537.5,2448399578.0
1589166000000.0,9537.5,9570.5,8100.0,8727.5,5273700229.0
1589252400000.0,8727.5,9163.0,8160.0,8565.5,4956763516.0
1589338800000.0,8565.5,8979.5,8529.0,8822.5,2175540768.0
1589425200000.0,8822.5,9415.0,8803.5,9314.5,2308094044.0
1589511600000.0,9314.5,9970.0,9260.0,9801.5,3582078491.0
1589598000000.0,9801.5,9857.0,9100.0,9315.5,3557587206.0
1589684400000.0,9315.5,9593.0,9219.5,9384.0,1695988070.0
1589770800000.0,9384.0,9910.0,9335.0,9677.0,1906941149.0
1589857200000.0,9677.0,9979.0,9280.0,9727.0,2328475675.0
1589943600000.0,9727.0,9911.0,9401.0,9786.5,2217743953.0
1590030000000.0,9786.5,9850.0,9273.0,9505.0,2171424772.0
1590116400000.0,9505.0,9570.5,8800.0,9059.0,2627516144.0
1590202800000.0,9059.0,9264.0,8926.0,9159.5,1470310195.0
1590289200000.0,9159.5,9310.0,9075.0,9168.5,1121957426.0
1590375600000.0,9168.5,9305.5,8669.0,8705.5,2071794094.0
1590462000000.0,8705.5,8978.0,8618.0,8893.5,1624486471.0
1590548400000.0,8893.5,9014.5,8686.0,8838.5,1533118499.0
1590634800000.0,8838.5,9230.0,8811.5,9205.0,1580447514.0
1590721200000.0,9205.0,9629.0,9105.5,9582.5,1783582616.0
1590807600000.0,9582.5,9610.0,9328.0,9427.5,1306089040.0
1590894000000.0,9427.5,9765.0,9323.0,9702.0,1437913147.0
1590980400000.0,9702.0,9707.0,9382.0,9445.5,1326927953.0
1591066800000.0,9445.5,10473.0,9420.0,10250.5,2221794381.0
1591153200000.0,10250.5,10273.0,8600.5,9520.0,2585912904.0
1591239600000.0,9520.0,9695.0,9383.0,9668.0,1103857150.0
1591326000000.0,9668.0,9898.0,9406.0,9799.0,1624745461.0
1591412400000.0,9799.0,9860.5,9577.0,9610.5,1486778525.0
1591498800000.0,9610.5,9770.0,9526.0,9668.5,979168883.0
1591585200000.0,9668.5,9845.5,9360.0,9760.5,1791286313.0
1591671600000.0,9760.5,9825.0,9650.0,9793.0,1176497554.0
1591758000000.0,9793.0,9899.0,9465.0,9784.0,1434255877.0
1591844400000.0,9784.0,10180.0,9600.5,9894.0,1352445011.0
1591930800000.0,9894.0,10050.0,9012.0,9259.0,2838725012.0
1592017200000.0,9259.0,9547.0,9222.5,9459.5,1233783617.0
